Date,High,Guess High
2020-09-14,12.589750289916992,10.182722
2020-09-15,12.611000061035156,10.19651
2020-09-16,12.61674976348877,10.224796
2020-09-17,12.63249969482422,10.251406
2020-09-18,12.633000373840332,10.269524
2020-09-21,12.64799976348877,10.281128
2020-09-22,12.65250015258789,10.308143
2020-09-23,12.659000396728516,10.321032
2020-09-24,12.670000076293944,10.321356
2020-09-25,12.678000450134276,10.33641
2020-09-28,12.710000038146973,10.355263
2020-09-29,12.714750289916992,10.393616
2020-09-30,12.72700023651123,10.441732
2020-10-01,12.736000061035156,10.481377
2020-10-02,12.761249542236328,10.485819
2020-10-05,12.769000053405762,10.501659
2020-10-06,12.80875015258789,10.507129
2020-10-07,12.809249877929688,10.512144
2020-10-08,12.822999954223633,10.548455
2020-10-09,12.836750030517578,10.552194
2020-10-12,12.850000381469728,10.559071
2020-10-13,12.856249809265137,10.567728
2020-10-14,12.868499755859377,10.581065
2020-10-15,12.883500099182127,10.602215
2020-10-16,12.888750076293944,10.658732
2020-10-19,12.912500381469728,10.680281
2020-10-20,12.921500205993652,10.709392
2020-10-21,12.93649959564209,10.73784
2020-10-22,12.975000381469728,10.77306
2020-10-23,12.975250244140623,10.787036
2020-10-26,12.979999542236328,10.796931
2020-10-27,13.020000457763672,10.829464
2020-10-28,13.046250343322754,10.833075
2020-10-29,13.051750183105469,10.849585
2020-10-30,13.0625,10.852537
2020-11-02,13.0625,10.874958
2020-11-03,13.065250396728516,10.895355
2020-11-04,13.068750381469728,10.920637
2020-11-05,13.072500228881836,10.95494
2020-11-06,13.09274959564209,10.958567
2020-11-09,13.093999862670898,10.99531
2020-11-10,13.104999542236328,11.000523
2020-11-11,13.13249969482422,11.017997
2020-11-12,13.14799976348877,11.033885
2020-11-13,13.14900016784668,11.059304
2020-11-16,13.151000022888184,11.070078
2020-11-17,13.159250259399414,11.090399
2020-11-18,13.161999702453612,11.097236
2020-11-19,13.175000190734863,11.123951
2020-11-20,13.184000015258787,11.126999
2020-11-23,13.192749977111816,11.149806
2020-11-24,13.20674991607666,11.173037
2020-11-25,13.211999893188477,11.226059
2020-11-27,13.213749885559082,11.251783
2020-11-30,13.220000267028809,11.380386
2020-12-01,13.232749938964844,11.3923435
2020-12-02,13.232999801635742,11.419912
2020-12-03,13.244999885559082,11.422608
2020-12-04,13.260000228881836,11.430377
2020-12-07,13.26949977874756,11.452145
2020-12-08,13.270750045776367,11.464716
2020-12-09,13.274999618530272,11.494804
2020-12-10,13.289999961853027,11.50286
2020-12-11,13.298749923706056,11.507818
2020-12-14,13.300000190734863,11.523404
2020-12-15,13.3149995803833,11.528803
2020-12-16,13.321000099182127,11.533783
2020-12-17,13.325249671936035,11.538996
2020-12-18,13.334750175476074,11.546263
2020-12-21,13.337249755859377,11.557135
2020-12-22,13.339750289916992,11.561932
2020-12-23,13.344499588012695,11.5715275
2020-12-24,13.369999885559082,11.598661
2020-12-28,13.377750396728516,11.638379
2020-12-29,13.37950038909912,11.653712
2020-12-30,13.38249969482422,11.670892
2020-12-31,13.387999534606934,11.692369
2021-01-04,13.388750076293944,11.698417
2021-01-05,13.39449977874756,11.702809
2021-01-06,13.404999732971191,11.707025
2021-01-07,13.407500267028809,11.731735
2021-01-08,13.412500381469728,11.734795
2021-01-11,13.413999557495115,11.750332
2021-01-12,13.42099952697754,11.763452
2021-01-13,13.430500030517578,11.788816
2021-01-14,13.4350004196167,11.8036
2021-01-15,13.437250137329102,11.833732
2021-01-19,13.44200038909912,11.8438835
2021-01-20,13.442749977111816,11.871575
2021-01-21,13.443499565124512,11.895513
2021-01-22,13.451499938964844,11.905876
2021-01-25,13.45324993133545,11.909686
2021-01-26,13.463000297546388,11.943102
2021-01-27,13.46399974822998,11.962606
2021-01-28,13.470499992370604,11.9730625
2021-01-29,13.482999801635742,12.035906
2021-02-01,13.487500190734863,12.070946
2021-02-02,13.494500160217283,12.075808
2021-02-03,13.512499809265137,12.085793
2021-02-04,13.51949977874756,12.130408
2021-02-05,13.5287504196167,12.148583
2021-02-08,13.5600004196167,12.149559
2021-02-09,13.571999549865724,12.152265
2021-02-10,13.574999809265137,12.175407
2021-02-11,13.593250274658203,12.180656
2021-02-12,13.5962495803833,12.203035
2021-02-16,13.598750114440918,12.251144
2021-02-17,13.599749565124512,12.256442
2021-02-18,13.60575008392334,12.264204
2021-02-19,13.606499671936035,12.317865
2021-02-22,13.611749649047852,12.336197
2021-02-23,13.6225004196167,12.337959
2021-02-24,13.625,12.3708
2021-02-25,13.64424991607666,12.372456
2021-02-26,13.644749641418455,12.417889
2021-03-01,13.649499893188477,12.423299
2021-03-02,13.65250015258789,12.470763
2021-03-03,13.656000137329102,12.477274
2021-03-04,13.65999984741211,12.493225
2021-03-05,13.668749809265137,12.511293
2021-03-08,13.673500061035156,12.513214
2021-03-09,13.673500061035156,12.562478
2021-03-10,13.692749977111816,12.639976
2021-03-11,13.731249809265137,12.645286
2021-03-12,13.737250328063965,12.655977
2021-03-15,13.75450038909912,12.660011
2021-03-16,13.762749671936035,12.684131
2021-03-17,13.765999794006348,12.689417
2021-03-18,13.779000282287598,12.692744
2021-03-19,13.781000137329102,12.753452
2021-03-22,13.791500091552734,12.775923
2021-03-23,13.799750328063965,12.838036
2021-03-24,13.82425022125244,12.851782
2021-03-25,13.827500343322754,12.8829565
2021-03-26,13.828499794006348,12.886227
2021-03-29,13.838000297546388,12.904661
2021-03-30,13.838000297546388,12.91048
2021-03-31,13.838000297546388,12.926729
2021-04-01,13.841750144958496,12.929178
2021-04-05,13.850000381469728,12.936634
2021-04-06,13.854499816894531,12.954756
2021-04-07,13.869999885559082,12.962732
2021-04-08,13.884499549865724,12.971769
2021-04-09,13.920499801635742,12.98335
2021-04-12,13.92199993133545,12.985438
2021-04-13,13.925000190734863,12.998557
2021-04-14,13.925000190734863,13.035639
2021-04-15,13.931750297546388,13.069189
2021-04-16,13.961000442504885,13.083725
2021-04-19,13.98349952697754,13.122665
2021-04-20,13.993749618530272,13.166576
2021-04-21,13.999250411987305,13.222742
2021-04-22,14.005749702453612,13.232365
2021-04-23,14.008000373840332,13.249733
2021-04-26,14.013999938964844,13.272297
2021-04-27,14.031000137329102,13.301028
2021-04-28,14.05424976348877,13.322717
2021-04-29,14.079500198364258,13.338393
2021-04-30,14.080750465393066,13.350452
2021-05-03,14.084500312805176,13.372539
2021-05-04,14.119250297546388,13.391006
2021-05-05,14.121500015258787,13.399003
2021-05-06,14.142000198364258,13.44384
2021-05-07,14.169249534606934,13.465191
2021-05-10,14.17099952697754,13.496834
2021-05-11,14.210000038146973,13.499685
2021-05-12,14.211000442504885,13.516399
2021-05-13,14.229000091552734,13.523188
2021-05-14,14.238750457763672,13.529822
2021-05-17,14.243499755859377,13.549566
2021-05-18,14.260250091552734,13.563936
2021-05-19,14.26200008392334,13.570669
2021-05-20,14.32800006866455,13.574254
2021-05-21,14.33899974822998,13.580596
2021-05-24,14.34274959564209,13.598682
2021-05-25,14.347000122070312,13.605598
2021-05-26,14.34850025177002,13.698168
2021-05-27,14.35474967956543,13.702736
2021-05-28,14.374750137329102,13.740791
2021-06-01,14.380000114440918,13.7631855
2021-06-02,14.404250144958496,13.766588
2021-06-03,14.407999992370604,13.771568
2021-06-04,14.411999702453612,13.784867
2021-06-07,14.471500396728516,13.79174
2021-06-08,14.473750114440918,13.800488
2021-06-09,14.473999977111816,13.864086
2021-06-10,14.506750106811523,13.876619
2021-06-11,14.54699993133545,13.88726
2021-06-14,14.564000129699709,13.955069
2021-06-15,14.571249961853027,13.986422
2021-06-16,14.583250045776367,13.995345
2021-06-17,14.588749885559082,14.026299
2021-06-18,14.628999710083008,14.068323
2021-06-21,14.637499809265137,14.10804
2021-06-22,14.68299961090088,14.125248
2021-06-23,14.68375015258789,14.176588
2021-06-24,14.691499710083008,14.235424
2021-06-25,14.726750373840332,14.241737
2021-06-28,14.805999755859377,14.249706
2021-06-29,14.81350040435791,14.256878
2021-06-30,14.852999687194824,14.352371
2021-07-01,14.873250007629396,14.382004
2021-07-02,14.890999794006348,14.395809
2021-07-06,14.904999732971191,14.429994
2021-07-07,14.970749855041504,14.433431
2021-07-08,14.970999717712402,14.512032
2021-07-09,14.996000289916992,14.533093
2021-07-12,15.010000228881836,14.5629635
2021-07-13,15.062999725341797,14.576754
2021-07-14,15.100000381469728,14.6067915
2021-07-15,15.13325023651123,14.620892
2021-07-16,15.177000045776367,14.635998
2021-07-19,15.222000122070312,14.6815815
2021-07-20,15.22350025177002,14.721682
2021-07-21,15.246749877929688,14.750574
2021-07-22,15.272250175476074,14.773984
2021-07-23,15.291250228881836,14.835894
2021-07-26,15.319000244140623,14.839502
2021-07-27,15.335000038146973,14.850306
2021-07-28,15.33899974822998,14.861509
2021-07-29,15.352499961853027,14.87841
2021-07-30,15.362500190734863,14.896103
2021-08-02,15.364999771118164,14.922422
2021-08-03,15.3725004196167,14.958677
2021-08-04,15.375,14.971243
2021-08-05,15.430999755859377,14.979617
2021-08-06,15.43649959564209,14.982972
2021-08-09,15.43850040435791,15.015131
2021-08-10,15.472999572753906,15.025751
2021-08-11,15.47700023651123,15.087765
2021-08-12,15.479000091552734,15.097495
2021-08-13,15.496999740600586,15.122124
2021-08-16,15.527000427246094,15.131784
2021-08-17,15.53225040435791,15.173217
2021-08-18,15.539999961853027,15.177057
2021-08-19,15.56700038909912,15.183488
2021-08-20,15.670499801635742,15.184366
2021-08-23,15.699999809265137,15.187127
2021-08-24,15.720499992370604,15.2425165
2021-08-25,15.744999885559082,15.252416
2021-08-26,15.75,15.283713
2021-08-27,15.77299976348877,15.305308
2021-08-30,15.781999588012695,15.329079
2021-08-31,15.793749809265137,15.351722
2021-09-01,15.807499885559082,15.36742
2021-09-02,15.818499565124512,15.3812065
2021-09-03,15.81999969482422,15.4079895
2021-09-07,15.932000160217283,15.457557
2021-09-08,15.94200038909912,15.463858
2021-09-09,15.94499969482422,15.487618
2021-09-10,15.961999893188477,15.537202
2021-09-13,15.994999885559082,15.55178
2021-09-14,16.00200080871582,15.573551
2021-09-15,16.027999877929688,15.587652
2021-09-16,16.03700065612793,15.612003
2021-09-17,16.038999557495117,15.676236
2021-09-20,16.055999755859375,15.789934
2021-09-21,16.058000564575195,15.794161
2021-09-22,16.06599998474121,15.809186
2021-09-23,16.13800048828125,15.873861
2021-09-24,16.16575050354004,15.90205
2021-09-27,16.18600082397461,15.91629
2021-09-28,16.214250564575195,15.93721
2021-09-29,16.266000747680664,15.962504
2021-09-30,16.27750015258789,16.045166
2021-10-01,16.309999465942383,16.068247
2021-10-04,16.312000274658203,16.085571
2021-10-05,16.33799934387207,16.103525
2021-10-06,16.35700035095215,16.114922
2021-10-07,16.36199951171875,16.166042
2021-10-08,16.38825035095215,16.174686
2021-10-11,16.388999938964844,16.211245
2021-10-12,16.48699951171875,16.228895
2021-10-13,16.527000427246094,16.242205
2021-10-14,16.540000915527344,16.25418
2021-10-15,16.572999954223633,16.26178
2021-10-18,16.584999084472656,16.303484
2021-10-19,16.597000122070312,16.32994
2021-10-20,16.608999252319336,16.459732
2021-10-21,16.62700080871582,16.498798
2021-10-22,16.636999130249023,16.515184
2021-10-25,16.66200065612793,16.543331
2021-10-26,16.788000106811523,16.550861
2021-10-27,16.868000030517578,16.589088
2021-10-28,16.89699935913086,16.615238
2021-10-29,16.915000915527344,16.648304
2021-11-01,16.918750762939453,16.684122
2021-11-02,16.91900062561035,16.715406
2021-11-03,16.922000885009766,16.740063
2021-11-04,16.93000030517578,16.772232
2021-11-05,16.933000564575195,16.801283
2021-11-08,16.9950008392334,16.809296
2021-11-09,16.99799919128418,16.823547
2021-11-10,17.007999420166016,16.831032
2021-11-11,17.041000366210938,16.859186
2021-11-12,17.110000610351562,16.89157
2021-11-15,17.111000061035156,16.929585
2021-11-16,17.124000549316406,16.945591
2021-11-17,17.139999389648438,16.953762
2021-11-18,17.179000854492188,16.967442
2021-11-19,17.19700050354004,16.984138
2021-11-22,17.20199966430664,16.998741
2021-11-23,17.259000778198242,17.04274
2021-11-24,17.264999389648438,17.060387
2021-11-26,17.31999969482422,17.07292
2021-11-29,17.329999923706055,17.093796
2021-11-30,17.4060001373291,17.097332
2021-12-01,17.40999984741211,17.119759
2021-12-02,17.44700050354004,17.13712
2021-12-03,17.46500015258789,17.15024
2021-12-06,17.492000579833984,17.154518
2021-12-07,17.538000106811523,17.182034
2021-12-08,17.558000564575195,17.197798
2021-12-09,17.575000762939453,17.214645
2021-12-10,17.58300018310547,17.219845
2021-12-13,17.62150001525879,17.242609
2021-12-14,17.660999298095703,17.26559
2021-12-15,17.687000274658203,17.29964
2021-12-16,17.69700050354004,17.319874
2021-12-17,17.72800064086914,17.368767
2021-12-20,17.753000259399414,17.380291
2021-12-21,17.788000106811523,17.386856
2021-12-22,17.8125,17.397762
2021-12-23,17.856000900268555,17.46652
2021-12-27,17.87299919128418,17.48436
2021-12-28,17.923999786376953,17.490738
2021-12-29,17.92799949645996,17.521183
2021-12-30,17.933000564575195,17.535332
2021-12-31,17.93600082397461,17.546532
2022-01-03,17.939250946044922,17.56075
2022-01-04,17.94700050354004,17.584358
2022-01-05,17.954750061035156,17.611877
2022-01-06,17.966999053955078,17.62446
2022-01-07,18.01625061035156,17.631428
2022-01-10,18.03949928283691,17.643784
2022-01-11,18.09199905395508,17.678396
2022-01-12,18.118000030517575,17.693771
2022-01-13,18.118000030517575,17.724316
2022-01-14,18.13999938964844,17.738033
2022-01-18,18.143999099731445,17.747196
2022-01-19,18.197999954223633,17.793991
2022-01-20,18.23900032043457,17.8186
2022-01-21,18.243999481201172,17.851704
2022-01-24,18.25200080871582,17.863312
2022-01-25,18.2549991607666,17.902546
2022-01-26,18.371000289916992,17.901276
2022-01-27,18.520000457763672,17.921356
2022-01-28,18.536500930786133,17.95167
2022-01-31,18.687999725341797,17.982204
2022-02-01,18.707000732421875,17.99347
2022-02-02,18.718000411987305,18.017614
2022-02-03,18.790000915527344,18.058651
2022-02-04,18.834999084472656,18.08611
2022-02-07,18.83799934387207,18.11409
2022-02-08,18.84600067138672,18.12156
2022-02-09,18.864999771118164,18.149649
2022-02-10,18.881000518798828,18.18211
2022-02-11,18.933000564575195,18.2597
2022-02-14,18.937999725341797,18.30975
2022-02-15,18.9637508392334,18.34548
2022-02-16,18.968000411987305,18.36863
2022-02-17,19.0,18.386402
2022-02-18,19.04199981689453,18.400215
2022-02-22,19.05299949645996,18.428192
2022-02-23,19.142000198364254,18.499325
2022-02-24,19.15275001525879,18.513412
2022-02-25,19.156999588012695,18.528053
2022-02-28,19.163999557495117,18.54997
2022-03-01,19.16699981689453,18.574478
2022-03-02,19.18000030517578,18.590702
2022-03-03,19.200000762939453,18.633175
2022-03-04,19.229000091552734,18.651514
2022-03-07,19.2450008392334,18.729115
2022-03-08,19.27400016784668,18.805578
2022-03-09,19.332000732421875,18.831177
2022-03-10,19.336999893188477,18.84237
2022-03-11,19.34550094604492,18.886349
2022-03-14,19.3700008392334,18.900677
2022-03-15,19.375,18.912369
2022-03-16,19.420000076293945,18.922863
2022-03-17,19.441999435424805,18.939083
2022-03-18,19.4950008392334,18.973766
2022-03-21,19.511999130249023,19.01901
2022-03-22,19.527000427246097,19.082132
2022-03-23,19.573999404907227,19.127165
2022-03-24,19.618999481201172,19.138264
2022-03-25,19.621999740600582,19.146336
2022-03-28,19.6299991607666,19.156483
2022-03-29,19.63400077819824,19.178638
2022-03-30,19.645999908447266,19.227413
2022-03-31,19.687000274658203,19.247257
2022-04-01,19.700000762939453,19.30407
2022-04-04,19.770000457763672,19.316399
2022-04-05,19.788000106811523,19.368694
2022-04-06,19.825000762939453,19.399546
2022-04-07,19.847000122070312,19.406454
2022-04-08,19.85300064086914,19.506748
2022-04-11,19.886999130249023,19.520771
2022-04-12,19.924999237060547,19.533957
2022-04-13,19.94499969482422,19.570911
2022-04-14,19.961000442504883,19.588892
2022-04-18,20.02899932861328,19.612339
2022-04-19,20.03700065612793,19.619846
2022-04-20,20.048999786376953,19.635906
2022-04-21,20.07875061035156,19.666595
2022-04-22,20.080249786376953,19.677935
2022-04-25,20.0987491607666,19.700977
2022-04-26,20.128000259399418,19.71
2022-04-27,20.132999420166016,19.719448
2022-04-28,20.13999938964844,19.78962
2022-04-29,20.162500381469727,19.814072
2022-05-02,20.166000366210938,19.867865
2022-05-03,20.214000701904297,19.878208
2022-05-04,20.222000122070312,19.9043
2022-05-05,20.28700065612793,19.92268
2022-05-06,20.31800079345703,19.934038
2022-05-09,20.399999618530273,19.968334
2022-05-10,20.417749404907227,19.99599
2022-05-11,20.43000030517578,20.053986
2022-05-12,20.45599937438965,20.109837
2022-05-13,20.46125030517578,20.123394
2022-05-16,20.486000061035156,20.131065
2022-05-17,20.4950008392334,20.155638
2022-05-18,20.505250930786133,20.20214
2022-05-19,20.507999420166016,20.215672
2022-05-20,20.53274917602539,20.241571
2022-05-23,20.54199981689453,20.270493
2022-05-24,20.56999969482422,20.294407
2022-05-25,20.628000259399418,20.314005
2022-05-26,20.64800071716309,20.431908
2022-05-27,20.719999313354492,20.47803
2022-05-31,20.732999801635746,20.517126
2022-06-01,20.84199905395508,20.568546
2022-06-02,20.858999252319336,20.615334
2022-06-03,20.864999771118164,20.642822
2022-06-06,20.875,20.670422
2022-06-07,20.989999771118164,20.673588
2022-06-08,21.017000198364254,20.692978
2022-06-09,21.05699920654297,20.728886
2022-06-10,21.062999725341797,20.751413
2022-06-13,21.06599998474121,20.791855
2022-06-14,21.104000091552734,20.805565
2022-06-15,21.191999435424805,20.84676
2022-06-16,21.20599937438965,20.860567
2022-06-17,21.32200050354004,20.884846
2022-06-21,21.41900062561035,20.902313
2022-06-22,21.424999237060547,21.001957
2022-06-23,21.433000564575195,21.0299
2022-06-24,21.493999481201172,21.049522
2022-06-27,21.56999969482422,21.06239
2022-06-28,21.739999771118164,21.121643
2022-06-29,21.7450008392334,21.181465
2022-06-30,21.7549991607666,21.208065
2022-07-01,21.798999786376953,21.234196
2022-07-05,21.930999755859375,21.261509
2022-07-06,21.948999404907227,21.28696
2022-07-07,21.958999633789062,21.300892
2022-07-08,21.959999084472656,21.327995
2022-07-11,21.996999740600582,21.337486
2022-07-12,22.04800033569336,21.381207
2022-07-13,22.07799911499023,21.435148
2022-07-14,22.08799934387207,21.459763
2022-07-15,22.14900016784668,21.495754
2022-07-18,22.25900077819824,21.558952
2022-07-19,22.261999130249023,21.58876
2022-07-20,22.277000427246097,21.621952
2022-07-21,22.291000366210938,21.657524
2022-07-22,22.31999969482422,21.679806
2022-07-25,22.320999145507812,21.736248
2022-07-26,22.34000015258789,21.773346
2022-07-27,22.367000579833984,21.774918
2022-07-28,22.37299919128418,21.779507
2022-07-29,22.37299919128418,21.789047
2022-08-01,22.378999710083008,21.827337
2022-08-02,22.392000198364254,21.844852
2022-08-03,22.40999984741211,21.87035
2022-08-04,22.433000564575195,21.904259
2022-08-05,22.469999313354492,21.921555
2022-08-08,22.5,21.934559
2022-08-09,22.53499984741211,21.944012
2022-08-10,22.538000106811523,21.961096
2022-08-11,22.549999237060547,21.978558
2022-08-12,22.593000411987305,22.005527
2022-08-15,22.61000061035156,22.01247
2022-08-16,22.625999450683594,22.018557
2022-08-17,22.670000076293945,22.031097
2022-08-18,22.69499969482422,22.045872
2022-08-19,22.69700050354004,22.081972
2022-08-22,22.711000442504883,22.095758
2022-08-23,22.722000122070312,22.140938
2022-08-24,22.725000381469727,22.166584
2022-08-25,22.777000427246097,22.206877
2022-08-26,22.788000106811523,22.235394
2022-08-29,22.854999542236328,22.265461
2022-08-30,22.857999801635746,22.282234
2022-08-31,22.878000259399418,22.316029
2022-09-01,22.89900016784668,22.337212
2022-09-02,22.94300079345703,22.337948
2022-09-06,22.964000701904297,22.378794
2022-09-07,22.986000061035156,22.39713
2022-09-08,23.020000457763672,22.434319
2022-09-09,23.03300094604492,22.476349
2022-09-12,23.038000106811523,22.484653
2022-09-13,23.042999267578125,22.545643
2022-09-14,23.048999786376953,22.597948
2022-09-15,23.1299991607666,22.648579
2022-09-16,23.145000457763672,22.696554
2022-09-19,23.219999313354492,22.71791
2022-09-20,23.256000518798828,22.72663
2022-09-21,23.29800033569336,22.786846
2022-09-22,23.354999542236328,22.801233
2022-09-23,23.3799991607666,22.850815
2022-09-26,23.3799991607666,22.954979
2022-09-27,23.474000930786133,22.957855
2022-09-28,23.62700080871582,23.028133
2022-09-29,23.68000030517578,23.078007
2022-09-30,23.799999237060547,23.130806
2022-10-03,23.825000762939453,23.198366
2022-10-04,23.8799991607666,23.263931
2022-10-05,23.88800048828125,23.364677
2022-10-06,23.899999618530273,23.386513
2022-10-07,23.92300033569336,23.409168
2022-10-10,23.9950008392334,23.445747
2022-10-11,24.05699920654297,23.449146
2022-10-12,24.06399917602539,23.54034
2022-10-13,24.125,23.566446
2022-10-14,24.155000686645508,23.569462
2022-10-17,24.200000762939453,23.583614
2022-10-18,24.21699905395508,23.616379
2022-10-19,24.2189998626709,23.638092
2022-10-20,24.24799919128418,23.667238
2022-10-21,24.285999298095703,23.70662
2022-10-24,24.326000213623047,23.731968
2022-10-25,24.37700080871582,23.758034
2022-10-26,24.409000396728516,23.803099
2022-10-27,24.45400047302246,23.83117
2022-10-28,24.50900077819824,23.890104
2022-10-31,24.597000122070312,23.930584
2022-11-01,24.635000228881836,23.9428
2022-11-02,24.665000915527344,24.025503
2022-11-03,24.722000122070312,24.050636
2022-11-04,24.822999954223633,24.076023
2022-11-07,24.84199905395508,24.09782
2022-11-08,24.875,24.1949
2022-11-09,24.950000762939453,24.240393
2022-11-10,24.986000061035156,24.34248
2022-11-11,25.07699966430664,24.37258
2022-11-14,25.09000015258789,24.393997
2022-11-15,25.145000457763672,24.399933
2022-11-16,25.18199920654297,24.415852
2022-11-17,25.229999542236328,24.460354
2022-11-18,25.25900077819824,24.490726
2022-11-21,25.299999237060547,24.524181
2022-11-22,25.57900047302246,24.548645
2022-11-23,25.58799934387207,24.601643
2022-11-25,25.708999633789062,24.65023
2022-11-28,25.78499984741211,24.759577
2022-11-29,25.816999435424805,24.78896
2022-11-30,25.893999099731445,24.904667
2022-12-01,26.02400016784668,24.93413
2022-12-02,26.152000427246097,24.996895
2022-12-05,26.392000198364254,25.087856
2022-12-06,26.39900016784668,25.163315
2022-12-07,26.51300048828125,25.201263
2022-12-08,26.542999267578125,25.232725
2022-12-09,26.545000076293945,25.27615
2022-12-12,26.569000244140625,25.419697
2022-12-13,26.582000732421875,25.4705
2022-12-14,26.61199951171875,25.48436
2022-12-15,26.63800048828125,25.540176
2022-12-16,26.67799949645996,25.569368
2022-12-19,26.725000381469727,25.820698
2022-12-20,26.784000396728516,25.847567
2022-12-21,26.882999420166016,25.85503
2022-12-22,26.886999130249023,25.888758
2022-12-23,26.924999237060547,25.91074
2022-12-27,26.99799919128418,25.92586
2022-12-28,27.0,25.94812
2022-12-29,27.006000518798828,25.988428
2022-12-30,27.07799911499023,26.016798
2023-01-03,27.079999923706055,26.028122
2023-01-04,27.152000427246097,26.056637
2023-01-05,27.16699981689453,26.09944
2023-01-06,27.183000564575195,26.107134
2023-01-09,27.19700050354004,26.225498
2023-01-10,27.238000869750977,26.272995
2023-01-11,27.246999740600582,26.320454
2023-01-12,27.319000244140625,26.334387
2023-01-13,27.329999923706055,26.36409
2023-01-17,27.36599922180176,26.384163
2023-01-18,27.468000411987305,26.392473
2023-01-19,27.4689998626709,26.443031
2023-01-20,27.4950008392334,26.457615
2023-01-23,27.496000289916992,26.504726
2023-01-24,27.499000549316406,26.514923
2023-01-25,27.499000549316406,26.608316
2023-01-26,27.558000564575195,26.613085
2023-01-27,27.589000701904297,26.708555
2023-01-30,27.621000289916992,26.712685
2023-01-31,27.757999420166016,26.740154
2023-02-01,27.790000915527344,26.773886
2023-02-02,27.833999633789062,26.853287
2023-02-03,27.858999252319336,26.90724
2023-02-06,28.0,26.947617
2023-02-07,28.0,26.966358
2023-02-08,28.0,27.099127
2023-02-09,28.030000686645508,27.204618
2023-02-10,28.065000534057617,27.25311
2023-02-13,28.11000061035156,27.287117
2023-02-14,28.143999099731445,27.29161
2023-02-15,28.24799919128418,27.308298
2023-02-16,28.25,27.318148
2023-02-17,28.31999969482422,27.340725
2023-02-21,28.357999801635746,27.360668
2023-02-22,28.367000579833984,27.373053
2023-02-23,28.42200088500977,27.405142
2023-02-24,28.437999725341797,27.443382
2023-02-27,28.479999542236328,27.481167
2023-02-28,28.496000289916992,27.53165
2023-03-01,28.594999313354492,27.56472
2023-03-02,28.67799949645996,27.57513
2023-03-03,28.7549991607666,27.60371
2023-03-06,28.780000686645508,27.62352
2023-03-07,28.836000442504883,27.64913
2023-03-08,28.92200088500977,27.681599
2023-03-09,28.945999145507812,27.712112
2023-03-10,28.950000762939453,27.729683
2023-03-13,28.9689998626709,27.786098
2023-03-14,28.972999572753903,27.81453
2023-03-15,29.058000564575195,27.930147
2023-03-16,29.113000869750977,27.952972
2023-03-17,29.1200008392334,28.001228
2023-03-20,29.219999313354492,28.034546
2023-03-21,29.416000366210938,28.056503
2023-03-22,29.55500030517578,28.12907
2023-03-23,29.8700008392334,28.173145
2023-03-24,30.030000686645508,28.224304
2023-03-27,30.05900001525879,28.232773
2023-03-28,30.198999404907227,28.261745
2023-03-29,30.24099922180176,28.325974
2023-03-30,30.29400062561035,28.36911
2023-03-31,30.38999938964844,28.506783
2023-04-03,30.457000732421875,28.529522
2023-04-04,30.468000411987305,28.545872
2023-04-05,30.5,28.659391
2023-04-06,30.50900077819824,28.685488
2023-04-10,30.54800033569336,28.733326
2023-04-11,30.59000015258789,28.813892
2023-04-12,30.60700035095215,28.883835
2023-04-13,30.643999099731445,28.912193
2023-04-14,30.68000030517578,28.944717
2023-04-17,30.711000442504883,28.9851
2023-04-18,30.850000381469727,29.000244
2023-04-19,31.086999893188477,29.040672
2023-04-20,31.100000381469727,29.137424
2023-04-21,31.15999984741211,29.165781
2023-04-24,31.288000106811523,29.174595
2023-04-25,31.30500030517578,29.234203
2023-04-26,31.329999923706055,29.260723
2023-04-27,31.364999771118164,29.349236
2023-04-28,31.399999618530273,29.36967
2023-05-01,31.520000457763672,29.408772
2023-05-02,31.579999923706055,29.689972
2023-05-03,31.82799911499023,29.71986
2023-05-04,32.12900161743164,29.769876
2023-05-05,32.20500183105469,29.805286
2023-05-08,32.290000915527344,29.863335
2023-05-09,32.310001373291016,29.976337
2023-05-10,32.36000061035156,30.055492
2023-05-11,32.44900131225586,30.082108
2023-05-12,32.47800064086914,30.124851
2023-05-15,32.709999084472656,30.183361
2023-05-16,32.7599983215332,30.388998
2023-05-17,32.85499954223633,30.422768
2023-05-18,33.0880012512207,30.538034
2023-05-19,33.28900146484375,30.639832
2023-05-22,33.35300064086914,30.80064
2023-05-23,33.4119987487793,30.921314
2023-05-24,34.64699935913086,30.997538
2023-05-25,38.86399841308594,31.946531
2023-05-26,39.15999984741211,32.085445
2023-05-30,39.16999816894531,32.148285
2023-05-31,39.47999954223633,32.24183
2023-06-01,39.499000549316406,32.40755
2023-06-02,39.529998779296875,32.56222
2023-06-05,39.564998626708984,32.612045
2023-06-06,39.71099853515625,32.662533
2023-06-07,40.04999923706055,32.686146
2023-06-08,40.29499816894531,32.89961
2023-06-09,40.5,33.01388
2023-06-12,40.87900161743164,33.10545
2023-06-13,41.10100173950195,33.223637
2023-06-14,41.20600128173828,33.257904
2023-06-15,41.599998474121094,33.27603
2023-06-16,41.76599884033203,33.340572
2023-06-20,41.845001220703125,33.355984
2023-06-21,41.9379997253418,33.419796
2023-06-22,41.939998626708984,33.613358
2023-06-23,42.01800155639648,33.632046
2023-06-26,42.099998474121094,33.658676
2023-06-27,42.1150016784668,33.70615
2023-06-28,42.17900085449219,33.77373
