Date,Low,Guess Low
2020-09-11,11.988750457763672,10.176922
2020-09-14,12.013999938964844,10.235947
2020-09-15,12.022000312805176,10.2484865
2020-09-16,12.034749984741213,10.266766
2020-09-17,12.059249877929688,10.294696
2020-09-18,12.064000129699709,10.312933
2020-09-21,12.074999809265137,10.323006
2020-09-22,12.07925033569336,10.344371
2020-09-23,12.083749771118164,10.347527
2020-09-24,12.08625030517578,10.350204
2020-09-25,12.097999572753906,10.367821
2020-09-28,12.104999542236328,10.397945
2020-09-29,12.104999542236328,10.432438
2020-09-30,12.155500411987305,10.49131
2020-10-01,12.166999816894531,10.540573
2020-10-02,12.195249557495115,10.551513
2020-10-05,12.21399974822998,10.569379
2020-10-06,12.231749534606934,10.581949
2020-10-07,12.245750427246094,10.586466
2020-10-08,12.256999969482422,10.625891
2020-10-09,12.258000373840332,10.627703
2020-10-12,12.272000312805176,10.632314
2020-10-13,12.300000190734863,10.638441
2020-10-14,12.354000091552734,10.653638
2020-10-15,12.373499870300291,10.680422
2020-10-16,12.395000457763672,10.747425
2020-10-19,12.428000450134276,10.775098
2020-10-20,12.457500457763672,10.80849
2020-10-21,12.50749969482422,10.833361
2020-10-22,12.513750076293944,10.874901
2020-10-23,12.566499710083008,10.888737
2020-10-26,12.573749542236328,10.900301
2020-10-27,12.586000442504885,10.945006
2020-10-28,12.59000015258789,10.951271
2020-10-29,12.602749824523926,10.965733
2020-10-30,12.609000205993652,10.970919
2020-11-02,12.612500190734863,10.988604
2020-11-03,12.616999626159668,11.003555
2020-11-04,12.621000289916992,11.031987
2020-11-05,12.628250122070312,11.070472
2020-11-06,12.631250381469728,11.078894
2020-11-09,12.63675022125244,11.119053
2020-11-10,12.642499923706056,11.127562
2020-11-11,12.663999557495115,11.153313
2020-11-12,12.677749633789062,11.169602
2020-11-13,12.699999809265137,11.197981
2020-11-16,12.704999923706056,11.20588
2020-11-17,12.708000183105469,11.228552
2020-11-18,12.717000007629396,11.236399
2020-11-19,12.73449993133545,11.267225
2020-11-20,12.75,11.271311
2020-11-23,12.75,11.297302
2020-11-24,12.763250350952148,11.32412
2020-11-25,12.767250061035156,11.3834715
2020-11-27,12.789999961853027,11.413013
2020-11-30,12.793749809265137,11.56683
2020-12-01,12.798749923706056,11.584049
2020-12-02,12.822999954223633,11.612007
2020-12-03,12.827750205993652,11.616434
2020-12-04,12.842249870300291,11.628269
2020-12-07,12.843999862670898,11.655348
2020-12-08,12.84850025177002,11.66926
2020-12-09,12.849499702453612,11.705689
2020-12-10,12.868249893188477,11.715505
2020-12-11,12.87874984741211,11.718928
2020-12-14,12.878999710083008,11.736393
2020-12-15,12.885000228881836,11.744178
2020-12-16,12.886500358581545,11.749084
2020-12-17,12.896750450134276,11.751421
2020-12-18,12.902750015258787,11.755047
2020-12-21,12.906749725341797,11.7642975
2020-12-22,12.911499977111816,11.7695465
2020-12-23,12.913000106811523,11.7817
2020-12-24,12.914999961853027,11.817897
2020-12-28,12.933250427246094,11.866028
2020-12-29,12.938750267028809,11.882466
2020-12-30,12.948249816894531,11.902868
2020-12-31,12.956000328063965,11.924138
2021-01-04,12.96049976348877,11.928634
2021-01-05,12.962499618530272,11.935034
2021-01-06,12.967499732971191,11.939264
2021-01-07,12.972249984741213,11.967777
2021-01-08,12.982500076293944,11.970184
2021-01-11,12.989500045776367,11.987713
2021-01-12,13.005000114440918,12.001755
2021-01-13,13.010000228881836,12.031466
2021-01-14,13.01550006866455,12.048132
2021-01-15,13.020000457763672,12.081802
2021-01-19,13.021249771118164,12.094299
2021-01-20,13.037750244140623,12.125319
2021-01-21,13.03849983215332,12.1486435
2021-01-22,13.041999816894531,12.162812
2021-01-25,13.050999641418455,12.167282
2021-01-26,13.053999900817873,12.205652
2021-01-27,13.056750297546388,12.227631
2021-01-28,13.057000160217283,12.241191
2021-01-29,13.059249877929688,12.31485
2021-02-01,13.060999870300291,12.355314
2021-02-02,13.0649995803833,12.3591175
2021-02-03,13.070500373840332,12.37488
2021-02-04,13.077500343322754,12.422396
2021-02-05,13.086999893188477,12.442431
2021-02-08,13.098999977111816,12.451098
2021-02-09,13.100000381469728,12.456371
2021-02-10,13.102999687194824,12.4831505
2021-02-11,13.109999656677246,12.493094
2021-02-12,13.11674976348877,12.5171795
2021-02-16,13.121999740600586,12.574154
2021-02-17,13.150250434875488,12.5784025
2021-02-18,13.156000137329102,12.585858
2021-02-19,13.170499801635742,12.64721
2021-02-22,13.178500175476074,12.667747
2021-02-23,13.180500030517578,12.670752
2021-02-24,13.1850004196167,12.7099495
2021-02-25,13.186750411987305,12.7150135
2021-02-26,13.191499710083008,12.767618
2021-03-01,13.211000442504885,12.774346
2021-03-02,13.212499618530272,12.827909
2021-03-03,13.2162504196167,12.835421
2021-03-04,13.222749710083008,12.854614
2021-03-05,13.228249549865724,12.875827
2021-03-08,13.231749534606934,12.877417
2021-03-09,13.23425006866455,12.933952
2021-03-10,13.236499786376951,13.025792
2021-03-11,13.253000259399414,13.038174
2021-03-12,13.270000457763672,13.046275
2021-03-15,13.281499862670898,13.051072
2021-03-16,13.285499572753906,13.080982
2021-03-17,13.291250228881836,13.083013
2021-03-18,13.29699993133545,13.0873165
2021-03-19,13.303750038146973,13.157684
2021-03-22,13.315999984741213,13.186443
2021-03-23,13.32900047302246,13.26116
2021-03-24,13.336999893188477,13.280306
2021-03-25,13.337750434875488,13.317415
2021-03-26,13.345000267028809,13.317545
2021-03-29,13.345999717712402,13.341099
2021-03-30,13.35099983215332,13.338444
2021-03-31,13.361000061035156,13.357148
2021-04-01,13.362500190734863,13.3565445
2021-04-05,13.369000434875488,13.364975
2021-04-06,13.385000228881836,13.382143
2021-04-07,13.387499809265137,13.392824
2021-04-08,13.388750076293944,13.403788
2021-04-09,13.38949966430664,13.4254265
2021-04-12,13.395999908447266,13.427297
2021-04-13,13.406749725341797,13.441623
2021-04-14,13.43649959564209,13.481621
2021-04-15,13.458999633789062,13.521914
2021-04-16,13.460749626159668,13.533107
2021-04-19,13.477499961853027,13.584036
2021-04-20,13.5,13.637354
2021-04-21,13.506999969482422,13.698849
2021-04-22,13.511249542236328,13.705767
2021-04-23,13.51650047302246,13.725161
2021-04-26,13.519000053405762,13.749609
2021-04-27,13.54325008392334,13.782541
2021-04-28,13.54574966430664,13.808668
2021-04-29,13.553250312805176,13.832877
2021-04-30,13.590999603271484,13.844027
2021-05-03,13.610750198364258,13.867098
2021-05-04,13.627249717712402,13.896023
2021-05-05,13.66075038909912,13.904286
2021-05-06,13.664999961853027,13.957256
2021-05-07,13.696999549865724,13.986434
2021-05-10,13.709250450134276,14.00262
2021-05-11,13.71150016784668,14.008398
2021-05-12,13.727250099182127,14.026182
2021-05-13,13.732999801635742,14.033952
2021-05-14,13.748499870300291,14.042984
2021-05-17,13.75,14.059526
2021-05-18,13.755999565124512,14.0751095
2021-05-19,13.758000373840332,14.074942
2021-05-20,13.758999824523926,14.0867605
2021-05-21,13.767749786376951,14.089858
2021-05-24,13.773500442504885,14.105391
2021-05-25,13.792499542236328,14.113559
2021-05-26,13.853500366210938,14.2189865
2021-05-27,13.863499641418455,14.223299
2021-05-28,13.883999824523926,14.271811
2021-06-01,13.895000457763672,14.282723
2021-06-02,13.899999618530272,14.288218
2021-06-03,13.912500381469728,14.292912
2021-06-04,13.95400047302246,14.303466
2021-06-07,13.960000038146973,14.326146
2021-06-08,13.991000175476074,14.335791
2021-06-09,14.003999710083008,14.400478
2021-06-10,14.010250091552734,14.421647
2021-06-11,14.018750190734863,14.4411335
2021-06-14,14.034000396728516,14.525263
2021-06-15,14.05500030517578,14.55566
2021-06-16,14.055999755859377,14.567778
2021-06-17,14.095999717712402,14.602725
2021-06-18,14.12600040435791,14.6536255
2021-06-21,14.139249801635742,14.698023
2021-06-22,14.14799976348877,14.717969
2021-06-23,14.175000190734863,14.7707
2021-06-24,14.197999954223633,14.830629
2021-06-25,14.215999603271484,14.844522
2021-06-28,14.218000411987305,14.869209
2021-06-29,14.22249984741211,14.8771715
2021-06-30,14.22700023651123,14.989415
2021-07-01,14.232999801635742,15.017762
2021-07-02,14.241000175476074,15.036329
2021-07-06,14.24899959564209,15.074927
2021-07-07,14.25,15.095167
2021-07-08,14.270500183105469,15.150255
2021-07-09,14.324999809265137,15.174612
2021-07-12,14.341500282287598,15.1996565
2021-07-13,14.387499809265137,15.223682
2021-07-14,14.392000198364258,15.266645
2021-07-15,14.46500015258789,15.28684
2021-07-16,14.54699993133545,15.310529
2021-07-19,14.574999809265137,15.360807
2021-07-20,14.67175006866455,15.400334
2021-07-21,14.727999687194824,15.428365
2021-07-22,14.774999618530272,15.4600935
2021-07-23,14.779999732971191,15.530308
2021-07-26,14.783499717712402,15.535737
2021-07-27,14.787500381469728,15.53207
2021-07-28,14.788999557495115,15.542688
2021-07-29,14.846750259399414,15.55408
2021-07-30,14.862000465393066,15.570965
2021-08-02,14.869500160217283,15.600621
2021-08-03,14.876999855041504,15.643273
2021-08-04,14.881999969482422,15.656086
2021-08-05,14.883000373840332,15.670584
2021-08-06,14.900250434875488,15.674768
2021-08-09,14.925000190734863,15.70123
2021-08-10,14.949999809265137,15.71793
2021-08-11,14.958999633789062,15.788725
2021-08-12,14.963000297546388,15.799867
2021-08-13,14.996999740600586,15.820749
2021-08-16,15.038000106811523,15.836579
2021-08-17,15.071499824523926,15.883494
2021-08-18,15.079999923706056,15.887331
2021-08-19,15.102250099182127,15.894304
2021-08-20,15.119999885559082,15.921295
2021-08-23,15.121999740600586,15.928889
2021-08-24,15.125,15.996876
2021-08-25,15.125749588012695,16.006777
2021-08-26,15.140999794006348,16.027552
2021-08-27,15.170000076293944,16.054874
2021-08-30,15.175999641418455,16.080673
2021-08-31,15.182000160217283,16.095444
2021-09-01,15.215499877929688,16.100163
2021-09-02,15.227499961853027,16.115742
2021-09-03,15.232999801635742,16.141676
2021-09-07,15.32800006866455,16.223106
2021-09-08,15.354499816894531,16.229618
2021-09-09,15.388999938964844,16.257465
2021-09-10,15.388999938964844,16.312576
2021-09-13,15.401000022888184,16.336071
2021-09-14,15.411999702453612,16.35784
2021-09-15,15.44499969482422,16.366447
2021-09-16,15.460000038146973,16.393501
2021-09-17,15.472000122070312,16.459297
2021-09-20,15.482000350952148,16.590065
2021-09-21,15.482500076293944,16.592861
2021-09-22,15.491999626159668,16.610584
2021-09-23,15.50100040435791,16.700005
2021-09-24,15.520000457763672,16.733765
2021-09-27,15.53499984741211,16.747164
2021-09-28,15.562999725341797,16.777771
2021-09-29,15.56700038909912,16.81609
2021-09-30,15.58625030517578,16.897612
2021-10-01,15.597000122070312,16.930408
2021-10-04,15.605999946594238,16.94667
2021-10-05,15.631500244140623,16.96418
2021-10-06,15.666999816894531,16.968962
2021-10-07,15.725000381469728,17.025364
2021-10-08,15.755000114440918,17.036034
2021-10-11,15.767000198364258,17.074272
2021-10-12,15.779999732971191,17.114388
2021-10-13,15.819000244140623,17.13416
2021-10-14,15.85200023651123,17.13742
2021-10-15,15.852999687194824,17.149479
2021-10-18,15.865249633789062,17.19872
2021-10-19,15.873000144958496,17.229416
2021-10-20,15.903249740600586,17.38261
2021-10-21,15.92199993133545,17.431831
2021-10-22,15.925999641418455,17.44664
2021-10-25,15.94499969482422,17.476328
2021-10-26,15.958999633789062,17.507679
2021-10-27,16.0,17.534477
2021-10-28,16.00200080871582,17.570274
2021-10-29,16.02199935913086,17.611708
2021-11-01,16.04800033569336,17.651848
2021-11-02,16.101999282836914,17.686298
2021-11-03,16.145000457763672,17.700403
2021-11-04,16.165000915527344,17.738724
2021-11-05,16.172000885009766,17.762714
2021-11-08,16.172000885009766,17.782372
2021-11-09,16.179000854492188,17.78978
2021-11-10,16.18000030517578,17.793121
2021-11-11,16.23550033569336,17.81337
2021-11-12,16.23699951171875,17.862484
2021-11-15,16.309999465942383,17.88151
2021-11-16,16.381999969482422,17.900368
2021-11-17,16.406999588012695,17.907055
2021-11-18,16.40999984741211,17.930378
2021-11-19,16.44499969482422,17.945642
2021-11-22,16.472000122070312,17.959095
2021-11-23,16.47800064086914,18.021791
2021-11-24,16.56800079345703,18.042465
2021-11-26,16.58300018310547,18.066523
2021-11-29,16.593000411987305,18.091148
2021-11-30,16.625999450683594,18.113972
2021-12-01,16.635000228881836,18.135193
2021-12-02,16.64900016784668,18.162384
2021-12-03,16.700000762939453,18.17532
2021-12-06,16.724000930786133,18.184357
2021-12-07,16.731000900268555,18.214352
2021-12-08,16.733999252319336,18.227276
2021-12-09,16.797000885009766,18.250362
2021-12-10,16.801000595092773,18.256062
2021-12-13,16.825000762939453,18.2804
2021-12-14,16.82699966430664,18.31325
2021-12-15,16.83300018310547,18.348595
2021-12-16,16.86400032043457,18.359604
2021-12-17,16.868999481201172,18.408163
2021-12-20,16.895000457763672,18.416475
2021-12-21,16.89900016784668,18.427528
2021-12-22,16.913000106811523,18.433361
2021-12-23,16.965999603271484,18.511639
2021-12-27,16.969999313354492,18.51521
2021-12-28,16.975000381469727,18.523487
2021-12-29,17.024999618530273,18.555286
2021-12-30,17.095500946044922,18.565859
2021-12-31,17.106000900268555,18.564129
2022-01-03,17.136999130249023,18.571983
2022-01-04,17.176000595092773,18.599476
2022-01-05,17.192750930786133,18.608334
2022-01-06,17.242000579833984,18.62473
2022-01-07,17.250999450683594,18.644451
2022-01-10,17.25575065612793,18.660975
2022-01-11,17.281999588012695,18.71171
2022-01-12,17.316999435424805,18.731617
2022-01-13,17.420000076293945,18.762436
2022-01-14,17.440000534057617,18.77964
2022-01-18,17.443750381469727,18.789806
2022-01-19,17.545000076293945,18.841202
2022-01-20,17.58449935913086,18.87222
2022-01-21,17.634000778198242,18.900558
2022-01-24,17.662750244140625,18.90658
2022-01-25,17.691999435424805,18.943226
2022-01-26,17.711000442504883,18.97043
2022-01-27,17.72800064086914,19.024588
2022-01-28,17.756250381469727,19.056553
2022-01-31,17.770000457763672,19.11375
2022-02-01,17.81800079345703,19.12907
2022-02-02,17.822750091552734,19.156408
2022-02-03,17.86549949645996,19.182629
2022-02-04,17.875999450683594,19.221804
2022-02-07,17.952999114990234,19.233074
2022-02-08,17.989999771118164,19.240307
2022-02-09,17.989999771118164,19.270248
2022-02-10,18.041000366210938,19.288849
2022-02-11,18.072999954223633,19.38425
2022-02-14,18.09199905395508,19.425892
2022-02-15,18.100000381469727,19.466152
2022-02-16,18.121999740600582,19.492157
2022-02-17,18.136999130249023,19.518595
2022-02-18,18.145000457763672,19.539946
2022-02-22,18.163999557495117,19.574884
2022-02-23,18.183000564575195,19.67289
2022-02-24,18.187999725341797,19.686872
2022-02-25,18.197999954223633,19.68612
2022-02-28,18.290000915527344,19.71052
2022-03-01,18.350000381469727,19.73812
2022-03-02,18.38599967956543,19.75977
2022-03-03,18.391000747680664,19.807137
2022-03-04,18.489999771118164,19.825994
2022-03-07,18.5,19.912582
2022-03-08,18.500999450683594,20.008518
2022-03-09,18.517000198364254,20.051275
2022-03-10,18.52199935913086,20.055298
2022-03-11,18.53499984741211,20.097408
2022-03-14,18.56399917602539,20.114037
2022-03-15,18.579999923706055,20.115452
2022-03-16,18.583999633789062,20.13875
2022-03-17,18.613000869750977,20.160145
2022-03-18,18.666000366210938,20.209099
2022-03-21,18.670000076293945,20.236233
2022-03-22,18.74099922180176,20.30386
2022-03-23,18.742000579833984,20.364964
2022-03-24,18.750999450683594,20.387676
2022-03-25,18.760000228881836,20.39494
2022-03-28,18.761999130249023,20.393623
2022-03-29,18.81999969482422,20.411978
2022-03-30,18.85849952697754,20.463676
2022-03-31,18.894500732421875,20.473305
2022-04-01,18.90774917602539,20.529268
2022-04-04,18.913999557495117,20.548992
2022-04-05,18.950000762939453,20.614653
2022-04-06,18.9950008392334,20.656712
2022-04-07,19.0,20.663671
2022-04-08,19.08824920654297,20.781832
2022-04-11,19.09600067138672,20.801247
2022-04-12,19.132999420166016,20.816305
2022-04-13,19.149999618530273,20.859436
2022-04-14,19.219999313354492,20.8817
2022-04-18,19.25,20.909187
2022-04-19,19.26300048828125,20.909632
2022-04-20,19.267000198364254,20.922363
2022-04-21,19.275999069213867,20.96163
2022-04-22,19.277999877929688,20.96596
2022-04-25,19.319000244140625,20.992596
2022-04-26,19.32799911499023,21.006496
2022-04-27,19.361000061035156,21.013237
2022-04-28,19.405000686645508,21.090876
2022-04-29,19.43000030517578,21.108929
2022-05-02,19.45299911499023,21.173235
2022-05-03,19.5,21.196003
2022-05-04,19.55500030517578,21.219543
2022-05-05,19.611000061035156,21.25278
2022-05-06,19.6200008392334,21.264633
2022-05-09,19.656999588012695,21.321106
2022-05-10,19.70075035095215,21.350521
2022-05-11,19.752750396728516,21.416168
2022-05-12,19.754249572753903,21.452713
2022-05-13,19.82799911499023,21.466417
2022-05-16,19.834999084472656,21.471794
2022-05-17,19.85099983215332,21.492771
2022-05-18,19.854000091552734,21.544016
2022-05-19,19.863750457763672,21.55021
2022-05-20,19.933000564575195,21.57354
2022-05-23,20.0,21.60073
2022-05-24,20.018999099731445,21.63454
2022-05-25,20.079999923706055,21.669048
2022-05-26,20.11400032043457,21.791534
2022-05-27,20.14299964904785,21.855038
2022-05-31,20.1877498626709,21.895401
2022-06-01,20.20299911499023,21.983639
2022-06-02,20.209999084472656,22.010132
2022-06-03,20.287750244140625,22.036776
2022-06-06,20.332000732421875,22.061615
2022-06-07,20.34199905395508,22.087082
2022-06-08,20.350250244140625,22.115744
2022-06-09,20.42099952697754,22.167803
2022-06-10,20.46699905395508,22.194145
2022-06-13,20.51099967956543,22.237736
2022-06-14,20.527999877929688,22.255547
2022-06-15,20.618000030517575,22.321
2022-06-16,20.649999618530273,22.322777
2022-06-17,20.650999069213867,22.37635
2022-06-21,20.66200065612793,22.391003
2022-06-22,20.687999725341797,22.510773
2022-06-23,20.700000762939453,22.50956
2022-06-24,20.71299934387207,22.54424
2022-06-27,20.774999618530273,22.57251
2022-06-28,20.785999298095703,22.68346
2022-06-29,20.788999557495117,22.71749
2022-06-30,20.81100082397461,22.746119
2022-07-01,20.88800048828125,22.78582
2022-07-05,20.88999938964844,22.831352
2022-07-06,20.950000762939453,22.859133
2022-07-07,20.950000762939453,22.86589
2022-07-08,20.961999893188477,22.871727
2022-07-11,20.972000122070312,22.884953
2022-07-12,20.975000381469727,22.94331
2022-07-13,21.07900047302246,22.97365
2022-07-14,21.121999740600582,22.990105
2022-07-15,21.149999618530273,23.036243
2022-07-18,21.159000396728516,23.12753
2022-07-19,21.163000106811523,23.161797
2022-07-20,21.195999145507812,23.203854
2022-07-21,21.200000762939453,23.230473
2022-07-22,21.281999588012695,23.253286
2022-07-25,21.29599952697754,23.316021
2022-07-26,21.31399917602539,23.358109
2022-07-27,21.32200050354004,23.365917
2022-07-28,21.325000762939453,23.366547
2022-07-29,21.329999923706055,23.363087
2022-08-01,21.36599922180176,23.385605
2022-08-02,21.454999923706055,23.403282
2022-08-03,21.53499984741211,23.431587
2022-08-04,21.643999099731445,23.475166
2022-08-05,21.65999984741211,23.491436
2022-08-08,21.66200065612793,23.507019
2022-08-09,21.674999237060547,23.526178
2022-08-10,21.722000122070312,23.540627
2022-08-11,21.790000915527344,23.562288
2022-08-12,21.829999923706055,23.602257
2022-08-15,21.857999801635746,23.612556
2022-08-16,21.861000061035156,23.620401
2022-08-17,21.881999969482425,23.640917
2022-08-18,21.88999938964844,23.664879
2022-08-19,21.927000045776367,23.694984
2022-08-22,21.927000045776367,23.705093
2022-08-23,21.965999603271484,23.758057
2022-08-24,21.97699928283691,23.78817
2022-08-25,21.98200035095215,23.847614
2022-08-26,22.0,23.872305
2022-08-29,22.007999420166016,23.920723
2022-08-30,22.03700065612793,23.938814
2022-08-31,22.04599952697754,23.971174
2022-09-01,22.08300018310547,23.99115
2022-09-02,22.086000442504883,24.002113
2022-09-06,22.106000900268555,24.013493
2022-09-07,22.1200008392334,24.03439
2022-09-08,22.1200008392334,24.086403
2022-09-09,22.131000518798828,24.13246
2022-09-12,22.16699981689453,24.142273
2022-09-13,22.200000762939453,24.212303
2022-09-14,22.246999740600582,24.265045
2022-09-15,22.270000457763672,24.335522
2022-09-16,22.295000076293945,24.39204
2022-09-19,22.29700088500977,24.41521
2022-09-20,22.299999237060547,24.433868
2022-09-21,22.301000595092773,24.490723
2022-09-22,22.35700035095215,24.51421
2022-09-23,22.43199920654297,24.573225
2022-09-26,22.48200035095215,24.694305
2022-09-27,22.507999420166016,24.7208
2022-09-28,22.52199935913086,24.826637
2022-09-29,22.551000595092773,24.870312
2022-09-30,22.56100082397461,24.950066
2022-10-03,22.72599983215332,25.022068
2022-10-04,22.770000457763672,25.091627
2022-10-05,22.94700050354004,25.210684
2022-10-06,23.0,25.23191
2022-10-07,23.024999618530273,25.247623
2022-10-10,23.052000045776367,25.308044
2022-10-11,23.062000274658203,25.321564
2022-10-12,23.100000381469727,25.419315
2022-10-13,23.1299991607666,25.454647
2022-10-14,23.131999969482425,25.459019
2022-10-17,23.17200088500977,25.469936
2022-10-18,23.20599937438965,25.487503
2022-10-19,23.24099922180176,25.504625
2022-10-20,23.26300048828125,25.530762
2022-10-21,23.36000061035156,25.576267
2022-10-24,23.381000518798828,25.577118
2022-10-25,23.382999420166016,25.60358
2022-10-26,23.415000915527344,25.661495
2022-10-27,23.423999786376953,25.673834
2022-10-28,23.45400047302246,25.733591
2022-10-31,23.459999084472656,25.801228
2022-11-01,23.4689998626709,25.81822
2022-11-02,23.47800064086914,25.917454
2022-11-03,23.48699951171875,25.9574
2022-11-04,23.631999969482425,26.006832
2022-11-07,23.707000732421875,26.024174
2022-11-08,23.7549991607666,26.130516
2022-11-09,23.77300071716309,26.184704
2022-11-10,23.780000686645508,26.307245
2022-11-11,23.88999938964844,26.353464
2022-11-14,23.893999099731445,26.369667
2022-11-15,23.9060001373291,26.38741
2022-11-16,23.923999786376953,26.412197
2022-11-17,23.979999542236328,26.432549
2022-11-18,24.003000259399418,26.448505
2022-11-21,24.07799911499023,26.49225
2022-11-22,24.165000915527344,26.580227
2022-11-23,24.20199966430664,26.596489
2022-11-25,24.281999588012695,26.648088
2022-11-28,24.52300071716309,26.781475
2022-11-29,24.55299949645996,26.77808
2022-11-30,24.624000549316406,26.83841
2022-12-01,24.784000396728516,26.898891
2022-12-02,25.0,26.987
2022-12-05,25.052000045776367,27.131664
2022-12-06,25.1299991607666,27.189236
2022-12-07,25.22699928283691,27.261627
2022-12-08,25.35300064086914,27.281647
2022-12-09,25.381000518798828,27.330288
2022-12-12,25.552000045776367,27.499516
2022-12-13,25.575000762939453,27.484745
2022-12-14,25.600000381469727,27.495064
2022-12-15,25.643999099731445,27.521908
2022-12-16,25.667999267578125,27.564066
2022-12-19,25.770000457763672,27.861841
2022-12-20,25.799999237060547,27.906467
2022-12-21,25.81999969482422,27.937744
2022-12-22,25.850000381469727,27.965591
2022-12-23,25.906999588012695,28.000492
2022-12-27,25.96699905395508,28.030073
2022-12-28,26.07200050354004,28.052944
2022-12-29,26.209999084472656,28.097485
2022-12-30,26.219999313354492,28.137074
2023-01-03,26.225000381469727,28.144604
2023-01-04,26.23500061035156,28.163488
2023-01-05,26.23699951171875,28.214115
2023-01-06,26.267000198364254,28.22113
2023-01-09,26.32900047302246,28.359646
2023-01-10,26.354999542236328,28.417099
2023-01-11,26.364999771118164,28.447773
2023-01-12,26.395000457763672,28.465855
2023-01-13,26.427000045776367,28.499928
2023-01-17,26.433000564575195,28.519974
2023-01-18,26.447999954223633,28.548964
2023-01-19,26.49799919128418,28.599377
2023-01-20,26.597000122070312,28.620838
2023-01-23,26.613000869750977,28.658016
2023-01-24,26.625,28.664997
2023-01-25,26.66900062561035,28.761784
2023-01-26,26.67099952697754,28.772581
2023-01-27,26.690000534057617,28.885283
2023-01-30,26.704999923706055,28.892622
2023-01-31,26.722000122070312,28.949078
2023-02-01,26.839000701904297,28.974136
2023-02-02,27.0,29.07278
2023-02-03,27.05699920654297,29.1372
2023-02-06,27.065000534057617,29.207466
2023-02-07,27.070999145507812,29.199171
2023-02-08,27.10199928283691,29.353527
2023-02-09,27.104999542236328,29.474571
2023-02-10,27.118000030517575,29.523111
2023-02-13,27.125999450683594,29.563738
2023-02-14,27.145000457763672,29.57674
2023-02-15,27.20599937438965,29.61496
2023-02-16,27.23200035095215,29.61755
2023-02-17,27.239999771118164,29.653416
2023-02-21,27.25,29.678696
2023-02-22,27.270000457763672,29.694252
2023-02-23,27.270999908447266,29.740265
2023-02-24,27.30699920654297,29.757889
2023-02-27,27.336000442504883,29.804544
2023-02-28,27.35700035095215,29.857317
2023-03-01,27.400999069213867,29.876219
2023-03-02,27.472000122070312,29.906076
2023-03-03,27.503000259399418,29.951046
2023-03-06,27.53300094604492,29.968475
2023-03-07,27.607999801635746,30.002613
2023-03-08,27.731000900268555,30.027431
2023-03-09,27.760000228881836,30.069128
2023-03-10,27.780000686645508,30.077105
2023-03-13,27.83799934387207,30.092937
2023-03-14,27.979999542236328,30.125828
2023-03-15,28.038000106811523,30.264236
2023-03-16,28.04599952697754,30.29102
2023-03-17,28.08300018310547,30.293016
2023-03-20,28.093000411987305,30.343864
2023-03-21,28.11599922180176,30.405739
2023-03-22,28.152000427246097,30.49417
2023-03-23,28.246000289916992,30.60651
2023-03-24,28.349000930786133,30.689177
2023-03-27,28.350000381469727,30.690443
2023-03-28,28.448999404907227,30.734669
2023-03-29,28.450000762939453,30.779757
2023-03-30,28.461000442504883,30.837952
2023-03-31,28.777999877929688,31.014446
2023-04-03,28.799999237060547,31.019327
2023-04-04,28.832000732421875,31.026627
2023-04-05,29.246999740600582,31.138172
2023-04-06,29.33099937438965,31.157784
2023-04-10,29.36599922180176,31.16683
2023-04-11,29.40999984741211,31.26071
2023-04-12,29.43000030517578,31.338245
2023-04-13,29.430999755859375,31.356339
2023-04-14,29.540000915527344,31.387833
2023-04-17,29.6299991607666,31.436832
2023-04-18,29.63999938964844,31.48787
2023-04-19,29.70599937438965,31.563496
2023-04-20,29.777000427246097,31.65739
2023-04-21,29.78499984741211,31.7063
2023-04-24,29.805999755859375,31.727516
2023-04-25,29.861000061035156,31.790644
2023-04-26,29.906999588012695,31.797281
2023-04-27,29.964000701904297,31.876463
2023-04-28,30.011999130249023,31.89917
2023-05-01,30.1299991607666,31.967766
2023-05-02,30.31999969482422,32.28973
2023-05-03,30.42799949645996,32.34641
2023-05-04,30.631000518798828,32.41294
2023-05-05,30.650999069213867,32.442753
2023-05-08,30.68000030517578,32.48296
2023-05-09,30.8799991607666,32.604836
2023-05-10,30.916000366210938,32.655106
2023-05-11,30.92799949645996,32.6952
2023-05-12,31.024999618530273,32.734917
2023-05-15,31.320999145507812,32.82851
2023-05-16,31.350000381469727,33.050858
2023-05-17,31.3799991607666,33.064083
2023-05-18,31.42099952697754,33.178127
2023-05-19,31.86400032043457,33.270134
2023-05-22,31.899999618530273,33.450413
2023-05-23,31.905000686645508,33.52272
2023-05-24,32.0359992980957,33.80097
2023-05-25,36.6349983215332,34.88565
2023-05-26,37.35599899291992,35.040974
2023-05-30,37.505001068115234,35.051197
2023-05-31,37.54999923706055,35.09628
2023-06-01,37.821998596191406,35.246223
2023-06-02,38.14799880981445,35.407097
2023-06-05,38.34000015258789,35.430767
2023-06-06,38.56700134277344,35.466713
2023-06-07,38.61800003051758,35.536217
2023-06-08,38.707000732421875,35.795456
2023-06-09,39.05799865722656,35.882763
2023-06-12,39.22999954223633,35.997776
2023-06-13,39.7400016784668,36.13634
2023-06-14,39.880001068115234,36.15843
2023-06-15,39.94900131225586,36.246426
2023-06-16,40.01499938964844,36.323963
2023-06-20,40.099998474121094,36.34698
2023-06-21,40.31100082397461,36.44174
2023-06-22,40.448001861572266,36.622738
2023-06-23,40.48099899291992,36.65488
2023-06-26,40.51800155639648,36.680576
2023-06-27,40.551998138427734,36.723465
