VPT
192204325.84456593
192486069.81683254
193438095.0912677
193759538.51976186
194188067.15247744
194883580.68060064
195043787.95527694
195364330.23725778
195791871.86183786
196032251.12118837
196139061.4525951
196779926.66905227
196793283.337535
197648264.4479512
198248594.0245418
198714799.44622797
200272700.54096958
200975790.0514094
200975790.0514094
202804128.0562508
203608713.88477618
203701034.57197386
204755600.6608929
206583164.376948
206792521.86223787
207028065.77010486
209330515.86000517
210527432.82025883
210852226.9381491
210930094.17378938
211579459.43250844
213705879.60429382
214131606.22760817
214453889.94324678
214866091.23694175
217839190.72585472
218133097.9573662
218388627.82579148
220304149.70906115
220393087.45945835
221562740.00136244
221613432.9181088
223412981.31893936
223829785.43519944
224625175.45644575
226981594.71718538
227620265.52927136
228508634.32579783
229345616.76555932
237335787.6158332
242014001.85906738
245029777.61122352
246106952.1774105
246584451.10487065
249210813.46766362
256949316.84588903
258578177.10389945
278147324.96332014
278312836.07013625
279835111.87106484
288297058.6541334
289694269.9062055
290390888.6071485
290519225.2878334
290765270.35755074
291664648.631807
292038586.4498046
292059930.31149983
292091954.25549954
292903636.57215416
295047502.2769968
296936296.68047404
297464410.8147612
299047029.78885
301412153.72897714
302238333.6704841
303178276.1710676
306783965.04091954
307558420.6477695
308641542.65498114
309382893.5802888
310102710.32750434
310123235.67063296
311162357.3403106
315497011.2125091
318879629.05990064
320492275.1735566
320803974.7691545
321970344.50911033
322100824.424934
325402206.325676
334438795.4292486
335705041.62257165
342715081.9959361
345671100.73851
345860582.5996574
348124249.2753576
348387989.0650694
348915154.7354487
348933957.7730165
349357843.56967247
353171756.1125936
354981282.46132696
356634446.7218737
357273260.9207905
358262571.7594547
358769822.20305383
359866217.4565464
359930651.28081316
363739507.7314017
363766911.2671666
372381536.66135836
378122892.1784739
383589106.8927194
384791036.7653268
385746631.1491946
385772622.89766514
387818935.9435631
389501884.36027396
393103262.1237568
393196961.2844418
395140068.5299081
397312227.3666876
398056090.58089495
398300892.86181116
400890932.5557864
408200919.48546344
409023961.57187957
410568717.88427806
410797975.66332215
413547508.92393905
414360157.20502645
415909288.23842204
416386109.43645024
416402244.2432641
416466874.2075714
417226994.78480947
418026811.98541063
418180028.13784516
419019011.8020474
419276730.59533876
420332780.355801
421973468.1621482
422782903.5312002
423135053.768494
423847145.9007887
425213190.99556714
426758777.31465477
426822273.8949271
426901624.71707183
426973090.1257595
428362943.2783134
428442164.31360036
428489767.6155563
428529490.66551286
428624807.6999276
429061715.3265341
429101372.103465
429918733.90210986
430545075.1075145
431122924.91549855
431613035.3898007
431865713.88910013
432007752.38981307
432047231.4010098
432347720.5546519
432513754.88881475
433795129.4676268
434789108.0026429
434954539.05292827
435025413.14100444
435450764.5809946
435891864.8857271
436521369.4896927
436615661.59863174
437613673.976687
438696061.01528174
438899560.9246996
439220556.3805156
439330197.7044642
439713885.5240196
439729541.45606023
439776544.76392424
440473970.1446439
440599173.84936094
441155066.49904543
441506971.13774407
441561701.27313715
441952643.2451622
442108998.2074187
442405970.52871203
442859212.94226265
443406006.21903235
443445086.91156447
443523269.65196097
443531118.11099166
444018178.4455225
444143836.670133
444214480.56181735
444340079.23254246
444481460.51658016
444520739.86655855
444827320.62284255
445330147.44992447
445455729.5485999
445683350.3937066
445950113.173625
446483360.7073656
447290035.69503814
447743472.0829196
447805956.5836056
447837182.98508734
448118467.7663665
448157519.2661572
448298358.4608246
448360950.641214
448963671.29774433
449245218.78546757
449245218.78546757
449565748.8656925
449721997.0179564
449933019.4441689
450003315.5375004
450276804.3426955
450589265.132955
450800185.67519665
451081386.17383367
451151728.5263992
451323648.2684798
451902161.4454248
451902161.4454248
451909972.62639165
452246081.7132892
452394600.6920329
452441525.11875975
452848281.5784207
453028373.5252157
453357486.3283849
453396647.42606884
454132870.26844853
454414746.24718577
454414746.24718577
454500835.93570876
454633910.7967134
454688722.76000047
455017600.1932093
455033250.7354842
455182250.6423366
455456611.5219795
455691658.2164743
455942681.7537437
456130916.64849377
456154454.94923913
456303553.49772936
456405554.92423797
456452692.88930166
456821902.9183168
456916207.3654399
456955516.85774344
457159971.93140316
457364439.3701942
457521647.33411723
458041043.5085921
458301092.9514686
458923271.91898745
459308691.36843455
459332284.7471917
459882794.45802695
460181264.578302
460361829.1674691
460361829.1674691
460401143.45694315
460755854.9074767
460803131.2012096
461189537.439702
461236814.36074525
462245785.83151203
462269365.59433997
462765020.8498708
463008651.8050394
463228605.45259404
463519217.36207247
463888226.4276372
463982390.9191737
464029481.721855
464225640.5722522
464570896.05632055
464602270.50880015
466086872.3502477
466133858.43762565
466149557.7224255
466840255.2875503
467531061.7570259
467664312.4323474
468079879.22461385
468652069.5072845
469192621.6673966
469200476.4877314
469490285.8359386
469897377.9081181
470046081.3262899
470140020.90956134
470758303.426312
470946149.1258438
473122035.6292843
473963631.88914573
474150314.89057004
474694759.17800295
474772438.1830617
475572633.1678118
476201081.92517227
477123353.322424
478036015.7974868
478831034.0036487
479478255.30295545
479524441.73083895
479909294.6184792
480032658.0969301
480202250.8631083
482069232.7169386
482591835.26414603
482753039.7495155
483213498.4132984
483267167.62570417
483290159.3523039
484371422.2693323
484532358.42930096
484800589.07133675
484861904.530621
485767744.5111759
485913393.841952
486051401.7006073
487010129.03422207
487408527.2246338
488596402.55205876
489200416.3685875
490439039.8629647
490622338.976848
491172015.1216763
491172015.1216763
492362047.6771486
493582856.8181187
493613299.7486928
493902768.12047493
493948489.0959645
498063315.688951
498524739.64061564
499976052.2465893
500481209.05176985
500714703.8544412
501121640.651579
501385172.0987969
502799968.383594
503415815.5530955
504459027.69614565
504541415.884627
505373226.50035304
505905269.5993654
508075943.7613192
508433515.5551583
509505692.932075
510159420.6621568
510367202.2213992
510515638.2791075
510731090.4803633
511763508.29483885
511852430.42933327
513089990.34885067
513518952.6936986
513858874.5030575
513866296.76584023
515050289.84328973
515279176.76461536
515441551.5517931
515700069.0435001
516334973.45410866
516371813.98434424
516674073.17219186
516961423.1039916
517765365.7780704
519503287.3976667
519796895.5363039
520090489.28865874
521675843.82343
523402795.77670133
523723601.6324243
524190022.4645998
524510578.51652
524743833.48624927
524765677.5545592
525618511.9856898
525691360.6350152
526288965.2726965
527745429.44506544
528093908.83455884
529226301.3853471
529980720.01482403
530242335.7398034
530300435.46723896
530881610.58955073
531521377.41870326
532364138.76465
532393138.0997336
532465725.4136233
534484336.41915345
534629249.0056134
535035100.47909
536107312.5172365
537466555.2946016
537927965.7532048
538476024.6186209
538973027.5299305
539455537.0901053
540060210.720236
541498364.260452
542057488.3993973
542329638.6984065
542501631.423398
542630642.9088976
542788915.0579834
543508768.8352722
544429127.6474043
545377041.2866938
549419639.9162009
549704060.713318
549931616.1452416
550159320.9866328
550330160.2218561
551269953.1500036
551412080.9866896
552521529.2669334
553089468.8137447
554110881.2978066
554903770.4193505
556911157.0368791
557284326.9253893
559840448.0389742
560036643.0518944
560653119.184493
560681088.7793388
561352947.1905047
561772336.4274367
562107676.7969475
562163564.4256485
562659835.9816025
562778617.3752037
562806548.9996693
563281647.1982895
563533017.1316423
564175465.1587745
564454436.5316274
565904231.5982525
566961162.0847403
567016654.1249795
567266557.3813269
568210177.0164984
568542671.5128052
569678732.9478828
570840712.4284354
572359012.6794047
573440371.9230247
573955864.3421975
575274159.6081381
576150769.2169286
578286927.0514691
579466443.4109404
579922099.3483002
580574830.2813987
582068669.7055675
582826849.5031257
582934997.5807031
585166340.0980221
585206765.8512444
585287519.9454501
585664593.7961742
585752091.3863616
586156236.3364028
586526459.5526556
586795615.3184209
586849399.8618771
588517832.7910212
589296114.9966288
590422034.1006788
591351992.346987
592133360.9572166
592186716.3828772
592773922.2871412
593440727.4711462
595146542.2661935
595199725.0440981
595571846.8573384
599372339.6385952
599768084.4586653
601878701.7285194
602200515.9814624
602561536.586593
604793143.9708589
605342242.9681883
607043176.3787191
607741545.5043885
607982922.5233691
608224264.4658185
608609181.3031974
608687382.5345975
609574670.0324603
609861767.6128832
611244741.9002537
611420391.732577
611582964.3469529
611635026.8060743
612233652.6639268
613092401.2529594
614001637.6373656
614203007.0945092
614365713.7628752
615225097.3309649
616271559.4335734
616862442.9097414
617952206.4272422
617978083.7497782
618185307.290201
618631965.6015323
621344225.0600094
622143200.9131676
622465260.1941131
622529732.0629672
622710244.0293753
623999321.4086674
624745143.1992327
625490003.871542
627723789.055501
628950886.3640857
629997889.641612
630099836.195551
630406029.0410818
630865423.4244944
630967410.3955843
631504093.0969179
632372325.2789148
632423338.5507207
632627453.1843795
634158143.3094957
635099494.4157763
635937578.4189022
636394078.2268817
637205555.3742377
637610736.180228
637711981.0875263
638041052.5816993
638711388.4840252
640242462.8823042
640261382.2392759
640318267.2793243
641101799.0327731
641455238.4885206
642338476.7093763
642779409.0993333
643390400.7405647
643982043.8951626
647325068.2656384
647450271.9376364
648051222.4533329
649001646.2657862
649601088.6802465
650125611.9884436
651098873.3733977
651871233.2561541
651896106.9411583
652039303.2538484
654012762.7644182
654908304.0442322
655542290.2838013
655654099.5773983
658639819.4266809
659085496.0069952
659481382.6697668
660075048.6802893
660161529.6768478
660173881.6581231
660198650.648148
660594531.5035468
661237975.3583872
661534616.2722925
663067696.6131743
663437493.24909
666100149.0885243
666198311.5065677
669444358.4772687
669786570.7807755
670055401.2922026
670372992.7408447
673625730.1902916
673917684.737203
674088003.173274
675669709.372063
676203725.9224124
677077063.7366277
679354015.6601712
679884761.1994287
680125812.1066743
683647379.5839419
684821980.9348661
685707215.1283587
686591623.6995163
686711109.442955
686830659.7786013
688481644.1550235
689388668.5891877
689793815.1501205
690366154.0574396
690437686.0613171
690771435.6962577
691819731.856648
693389056.7702074
693697375.4650928
694147822.0549328
694218908.516512
695380280.7892228
695877047.3029594
695971598.6945333
696468053.3086752
696586148.8543999
696633412.566599
696822466.5512226
697035124.4791015
697507532.0127767
697507532.0127767
698640989.0603877
699442621.2424663
699748765.7448909
699795903.659083
699843022.2162638
700881252.6537955
700928352.1630313
701140577.0684712
702201514.7529485
703072742.4483545
703166795.5980252
706787594.9859633
707301631.1214403
707395024.6480721
708002619.505082
708096079.2339473
708236276.7104338
708891245.3956481
709779985.7336214
709966991.3321638
711557905.9529313
711627914.5885273
713798256.6508702
714473166.1843698
714496400.3988072
714612763.3182749
714659380.5057514
715615545.9001881
718064064.6053658
719156109.9342467
720316985.3212986
721940365.5907232
721986688.5327221
722589743.4602346
723933971.3989578
723980241.6847558
724350532.6246951
725414526.7513006
726362938.8396714
726917440.1575595
728140759.7665745
730167367.3217931
730672338.3105221
731819338.8910931
732597992.3033199
735847344.1823292
737166865.5574883
737189559.5318102
739780616.6098706
741749309.639848
741907326.634601
742449532.53043
743059055.9319518
743330189.7798731
743511010.2063806
744392167.0994208
745565319.1507186
747054309.6217401
747549754.8519723
748542304.5650651
749330644.9517894
749555653.7767236
749803079.6570835
752749460.7747133
754517482.498731
754763002.1240426
755611107.688783
759512560.3188655
762303715.1461568
763207961.4208387
766163727.8528242
772724310.369264
773288954.6466955
774742915.5264646
776713922.7120214
778855087.7981033
778919806.3365443
780495414.8474535
780559991.898853
781163154.0020599
786947206.7960671
787844626.4697802
791258292.0018938
791449302.7658685
792362105.0950726
792575294.1195078
792681932.9277215
793257657.7610501
793257657.7610501
793598762.4460871
793875811.4805094
794024932.9452646
794962457.5590194
795451977.800312
797727905.634078
797876249.9418976
798342814.7438749
798851409.3226925
799297224.5649161
801463105.3752463
802754511.9369483
803050268.0585414
803641822.1040615
804021870.167354
804760410.7370086
804865864.6073841
806173480.7188022
806489379.9057442
807542001.827587
808005202.9428899
808741555.1447654
809183785.791317
810004445.4419713
811560382.330721
812042725.1950344
812399446.8904133
813512063.0139414
815798081.7990994
816153238.6499078
816676826.5034051
817998296.1761888
818480121.5905358
818521988.9361974
819087511.9798719
819715388.8306155
820300777.8846383
820802281.762234
820823156.1562524
821136488.1291082
823518409.2415183
824226239.7832433
824933749.5546111
828075289.4693495
828302957.0497818
828654698.9561985
829316739.9865999
829502790.0024754
831941709.6004201
832003464.737025
832971391.595253
836755282.960971
836898382.1278819
838492853.2120407
838983325.6515652
843170742.109962
843677976.0139636
844550230.5143101
847022536.909887
848558280.3218755
849808911.678175
850775872.0789317
851359154.62427
853569456.2503806
853789882.3489567
854752330.6383481
857300279.2754475
858379053.6018623
860612794.2302423
861587333.6160096
865559284.9037051
866032939.6365314
866269983.8144107
867930904.0597821
869055272.5809883
869449159.2619267
869547606.3752569
871891669.4208893
873226647.0687037
873226647.0687037
874581583.4793683
875188945.5784174
876129443.6027257
878457458.1357504
879062499.2819589
879160030.5408351
881325491.8456398
884082173.8100628
888578364.3291993
890278505.0717769
893574337.1843436
894878853.5255617
898177386.9190565
898234674.7779858
899533511.849238
901059049.3459779
903532211.2682852
906767293.2065659
912466049.384402
917107794.6235003
917145081.714088
922927037.8628126
930188414.2818892
1005498188.8064864
1011373095.7349948
1013740984.7419635
1022305112.0395578
1024601649.6236389
1026449120.8391254
1029250082.9500413
1032815340.3709038
1035273016.3087262
1037705811.7755929
1042226747.6794589
1047544215.0048074
1050871654.7225859
1053552457.8447235
1055577467.746924
1057841086.0875514
1058481753.249873
1058984638.1454767
1061453474.5202192
1061529643.7280024
1062976762.3158782
1063645617.3019965
1067080167.3496373
1070452354.8749038
1072996193.7274619
1074450617.4677553
1074974908.1013052
1077825230.3790157
1077855116.8992746
1079007897.1206906
1079247682.4883513
1079442799.8073812
1079637895.5300832
1079893476.1999707
1080841646.04066
1081067170.4361198
1081187436.0254729
1082135309.1116462
1082390727.8003147
1082510901.9016457
1083337106.0353124
1083862627.9220803
1084628878.6623037
1086115069.0762389
1086700177.0032036
1090946751.2693489
1091275232.6822968
1091693199.7256274
1091991591.9234834
1092647961.1087396
1095779305.7574115
1096448505.9089808
1098558522.3256261
1098751098.224031
1098854805.5569773
1099017736.1879017
1099062213.817437
1101186321.7021935
1102519423.8959482
1103332759.1825051
1104695026.6815412
1104724571.034651
1105257194.5108619
1105286826.183424
1105672282.6845443
1106785196.0308049
1110164374.547999
1110754172.9814646
1113790763.7622063
1115216154.5904794
1115979844.9874158
1116214642.468865
1116331999.5836935
1117711291.7202082
1119000382.7920773
1120974744.7025409
1123498689.035764
1124880001.4895031
1126969458.606324
1127477258.0987391
1127607802.7067864
1127724036.8411493
1127956433.98326
1128218173.4140704
1128319943.4946969
1128465493.812869
1129222697.2767684
1129353669.6428971
1130619506.429329
1130779299.9769206
1131826045.0202944
1131985744.6551754
1132508207.25052
1133988438.319987
1134784919.401333
1135103161.6247633
1135696908.4791129
1136813025.4190855
1138927029.287492
1142102659.2472646
1142764126.051819
1143611929.6476922
1143726850.8324094
1144043406.0798705
1144489417.7549922
1145956240.2752304
1146257674.2790248
1146473095.0318918
1146544949.5753174
1147062325.7558486
1147478910.9088635
1149058349.1899357
1149130004.498618
1149373661.8720214
1150722610.4156392
1150952244.3053827
1151512069.4650767
1152186127.6928878
1156931946.3912706
1157102891.0587223
1158002498.3760095
1159260622.671675
1160962766.9065611
1161605640.9346821
1164134069.5196488
1165418387.6808753
1165746091.0597713
1166159625.78897
1166558766.554946
1167615162.649902
1168941886.2950072
1169155754.9109433
1171425780.7913966
1171980783.6528325
1173007503.6781151
1174374995.9538238
1175344187.3346248
1175999639.8752136
1176825940.7630231
1176854402.7827215
1178282737.8031096
1179808235.463016
1182184757.4455616
1182397490.0405793
1182666972.0517645
1183476172.7782114
1184356549.0498898
1185250531.4357564
1185845894.1245785
1185845894.1245785
1187008903.0332162
1187745271.4761863
1191825578.552874
1193699865.3628235
1198372770.5648875
1224182376.689471
1236190001.0507376
1252327754.927099
1257023805.7070029
1258475561.7855916
1274404723.2549634
1278570578.7868767
1287711742.0223207
